entity_id,state,last_changed
sensor.device_f0f5bd06f5a0_sound,709.96,2024-12-13T17:43:02.097Z
sensor.device_f0f5bd06f5a0_sound,799.41,2024-12-13T17:43:02.121Z
sensor.device_f0f5bd06f5a0_sound,774.43,2024-12-13T17:43:02.130Z
sensor.device_f0f5bd06f5a0_sound,529.45,2024-12-13T17:43:02.453Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:02.456Z
sensor.device_f0f5bd06f5a0_sound,374.73,2024-12-13T17:43:02.575Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:02.578Z
sensor.device_f0f5bd06f5a0_sound,374.73,2024-12-13T17:43:02.774Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:02.776Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:03.235Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:03.245Z
sensor.device_f0f5bd06f5a0_sound,502.86,2024-12-13T17:43:03.454Z
sensor.device_f0f5bd06f5a0_sound,799.41,2024-12-13T17:43:03.457Z
sensor.device_f0f5bd06f5a0_sound,929.16,2024-12-13T17:43:03.462Z
sensor.device_f0f5bd06f5a0_sound,979.93,2024-12-13T17:43:03.465Z
sensor.device_f0f5bd06f5a0_sound,864.69,2024-12-13T17:43:03.601Z
sensor.device_f0f5bd06f5a0_sound,916.26,2024-12-13T17:43:03.603Z
sensor.device_f0f5bd06f5a0_sound,734.95,2024-12-13T17:43:03.662Z
sensor.device_f0f5bd06f5a0_sound,709.96,2024-12-13T17:43:03.808Z
sensor.device_f0f5bd06f5a0_sound,567.33,2024-12-13T17:43:04.093Z
sensor.device_f0f5bd06f5a0_sound,528.64,2024-12-13T17:43:04.108Z
sensor.device_f0f5bd06f5a0_sound,399.71,2024-12-13T17:43:04.209Z
sensor.device_f0f5bd06f5a0_sound,580.22,2024-12-13T17:43:04.212Z
sensor.device_f0f5bd06f5a0_sound,426.30,2024-12-13T17:43:04.281Z
sensor.device_f0f5bd06f5a0_sound,361.83,2024-12-13T17:43:05.104Z
sensor.device_f0f5bd06f5a0_sound,477.88,2024-12-13T17:43:05.109Z
sensor.device_f0f5bd06f5a0_sound,606.81,2024-12-13T17:43:05.117Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:05.119Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:05.130Z
sensor.device_f0f5bd06f5a0_sound,658.39,2024-12-13T17:43:05.139Z
sensor.device_f0f5bd06f5a0_sound,761.54,2024-12-13T17:43:05.149Z
sensor.device_f0f5bd06f5a0_sound,232.89,2024-12-13T17:43:05.889Z
sensor.device_f0f5bd06f5a0_sound,425.49,2024-12-13T17:43:05.898Z
sensor.device_f0f5bd06f5a0_sound,954.14,2024-12-13T17:43:05.899Z
sensor.device_f0f5bd06f5a0_sound,980.73,2024-12-13T17:43:05.909Z
sensor.device_f0f5bd06f5a0_sound,361.83,2024-12-13T17:43:05.913Z
sensor.device_f0f5bd06f5a0_sound,942.05,2024-12-13T17:43:05.922Z
sensor.device_f0f5bd06f5a0_sound,864.69,2024-12-13T17:43:05.929Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:06.056Z
sensor.device_f0f5bd06f5a0_sound,644.69,2024-12-13T17:43:06.057Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:06.072Z
sensor.device_f0f5bd06f5a0_sound,180.51,2024-12-13T17:43:06.127Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:06.493Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:06.495Z
sensor.device_f0f5bd06f5a0_sound,812.31,2024-12-13T17:43:06.504Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:06.969Z
sensor.device_f0f5bd06f5a0_sound,915.46,2024-12-13T17:43:06.970Z
sensor.device_f0f5bd06f5a0_sound,477.88,2024-12-13T17:43:07.090Z
sensor.device_f0f5bd06f5a0_sound,902.56,2024-12-13T17:43:07.092Z
sensor.device_f0f5bd06f5a0_sound,877.58,2024-12-13T17:43:07.099Z
sensor.device_f0f5bd06f5a0_sound,826.01,2024-12-13T17:43:07.101Z
sensor.device_f0f5bd06f5a0_sound,581.03,2024-12-13T17:43:07.448Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:07.451Z
sensor.device_f0f5bd06f5a0_sound,0.00,2024-12-13T17:43:07.763Z
sensor.device_f0f5bd06f5a0_sound,928.35,2024-12-13T17:43:07.765Z
sensor.device_f0f5bd06f5a0_sound,967.03,2024-12-13T17:43:07.773Z
sensor.device_f0f5bd06f5a0_sound,903.37,2024-12-13T17:43:07.776Z
sensor.device_f0f5bd06f5a0_sound,116.85,2024-12-13T17:43:07.893Z
sensor.device_f0f5bd06f5a0_sound,567.33,2024-12-13T17:43:07.895Z
sensor.device_f0f5bd06f5a0_sound,206.30,2024-12-13T17:43:07.921Z
sensor.device_f0f5bd06f5a0_sound,464.18,2024-12-13T17:43:08.131Z
sensor.device_f0f5bd06f5a0_sound,245.79,2024-12-13T17:43:08.328Z
sensor.device_f0f5bd06f5a0_sound,451.28,2024-12-13T17:43:08.354Z
sensor.device_f0f5bd06f5a0_sound,967.84,2024-12-13T17:43:08.362Z
sensor.device_f0f5bd06f5a0_sound,826.01,2024-12-13T17:43:08.504Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:08.805Z
sensor.device_f0f5bd06f5a0_sound,709.16,2024-12-13T17:43:08.809Z
sensor.device_f0f5bd06f5a0_sound,38.68,2024-12-13T17:43:08.925Z
sensor.device_f0f5bd06f5a0_sound,568.13,2024-12-13T17:43:08.928Z
sensor.device_f0f5bd06f5a0_sound,12.89,2024-12-13T17:43:08.977Z
sensor.device_f0f5bd06f5a0_sound,399.71,2024-12-13T17:43:09.122Z
sensor.device_f0f5bd06f5a0_sound,0.00,2024-12-13T17:43:09.559Z
sensor.device_f0f5bd06f5a0_sound,826.01,2024-12-13T17:43:09.563Z
sensor.device_f0f5bd06f5a0_sound,928.35,2024-12-13T17:43:09.569Z
sensor.device_f0f5bd06f5a0_sound,979.93,2024-12-13T17:43:09.581Z
sensor.device_f0f5bd06f5a0_sound,722.05,2024-12-13T17:43:09.587Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:09.680Z
sensor.device_f0f5bd06f5a0_sound,310.26,2024-12-13T17:43:09.765Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:10.081Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:10.084Z
sensor.device_f0f5bd06f5a0_sound,555.24,2024-12-13T17:43:10.519Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:10.524Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:10.534Z
sensor.device_f0f5bd06f5a0_sound,336.04,2024-12-13T17:43:10.554Z
sensor.device_f0f5bd06f5a0_sound,581.03,2024-12-13T17:43:10.952Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:10.954Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:10.966Z
sensor.device_f0f5bd06f5a0_sound,503.66,2024-12-13T17:43:10.969Z
sensor.device_f0f5bd06f5a0_sound,554.43,2024-12-13T17:43:11.170Z
sensor.device_f0f5bd06f5a0_sound,606.81,2024-12-13T17:43:11.172Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:11.182Z
sensor.device_f0f5bd06f5a0_sound,323.15,2024-12-13T17:43:11.407Z
sensor.device_f0f5bd06f5a0_sound,773.63,2024-12-13T17:43:11.409Z
sensor.device_f0f5bd06f5a0_sound,850.99,2024-12-13T17:43:11.602Z
sensor.device_f0f5bd06f5a0_sound,954.14,2024-12-13T17:43:11.614Z
sensor.device_f0f5bd06f5a0_sound,902.56,2024-12-13T17:43:12.065Z
sensor.device_f0f5bd06f5a0_sound,941.25,2024-12-13T17:43:12.069Z
sensor.device_f0f5bd06f5a0_sound,800.22,2024-12-13T17:43:12.333Z
sensor.device_f0f5bd06f5a0_sound,812.31,2024-12-13T17:43:12.336Z
sensor.device_f0f5bd06f5a0_sound,722.86,2024-12-13T17:43:12.341Z
sensor.device_f0f5bd06f5a0_sound,658.39,2024-12-13T17:43:12.346Z
sensor.device_f0f5bd06f5a0_sound,529.45,2024-12-13T17:43:12.417Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:12.420Z
sensor.device_f0f5bd06f5a0_sound,489.96,2024-12-13T17:43:12.603Z
sensor.device_f0f5bd06f5a0_sound,580.22,2024-12-13T17:43:12.632Z
sensor.device_f0f5bd06f5a0_sound,451.28,2024-12-13T17:43:12.730Z
sensor.device_f0f5bd06f5a0_sound,310.26,2024-12-13T17:43:12.840Z
sensor.device_f0f5bd06f5a0_sound,452.09,2024-12-13T17:43:12.922Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:13.231Z
sensor.device_f0f5bd06f5a0_sound,812.31,2024-12-13T17:43:13.233Z
sensor.device_f0f5bd06f5a0_sound,916.26,2024-12-13T17:43:13.239Z
sensor.device_f0f5bd06f5a0_sound,786.52,2024-12-13T17:43:13.327Z
sensor.device_f0f5bd06f5a0_sound,709.16,2024-12-13T17:43:13.458Z
sensor.device_f0f5bd06f5a0_sound,761.54,2024-12-13T17:43:13.481Z
sensor.device_f0f5bd06f5a0_sound,309.45,2024-12-13T17:43:13.923Z
sensor.device_f0f5bd06f5a0_sound,645.49,2024-12-13T17:43:13.934Z
sensor.device_f0f5bd06f5a0_sound,657.58,2024-12-13T17:43:13.940Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:14.120Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:14.123Z
sensor.device_f0f5bd06f5a0_sound,284.47,2024-12-13T17:43:14.175Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:14.200Z
sensor.device_f0f5bd06f5a0_sound,297.36,2024-12-13T17:43:14.449Z
sensor.device_f0f5bd06f5a0_sound,554.43,2024-12-13T17:43:14.450Z
sensor.device_f0f5bd06f5a0_sound,336.04,2024-12-13T17:43:14.919Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:14.922Z
sensor.device_f0f5bd06f5a0_sound,734.95,2024-12-13T17:43:15.092Z
sensor.device_f0f5bd06f5a0_sound,928.35,2024-12-13T17:43:15.094Z
sensor.device_f0f5bd06f5a0_sound,992.82,2024-12-13T17:43:15.101Z
sensor.device_f0f5bd06f5a0_sound,967.84,2024-12-13T17:43:15.104Z
sensor.device_f0f5bd06f5a0_sound,786.52,2024-12-13T17:43:15.372Z
sensor.device_f0f5bd06f5a0_sound,825.20,2024-12-13T17:43:15.374Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:15.702Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:15.705Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:15.713Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:15.715Z
sensor.device_f0f5bd06f5a0_sound,452.09,2024-12-13T17:43:16.313Z
sensor.device_f0f5bd06f5a0_sound,555.24,2024-12-13T17:43:16.325Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:16.332Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:16.335Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:16.340Z
sensor.device_f0f5bd06f5a0_sound,464.18,2024-12-13T17:43:16.367Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:16.484Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:16.954Z
sensor.device_f0f5bd06f5a0_sound,851.79,2024-12-13T17:43:16.956Z
sensor.device_f0f5bd06f5a0_sound,735.75,2024-12-13T17:43:17.133Z
sensor.device_f0f5bd06f5a0_sound,890.48,2024-12-13T17:43:17.154Z
sensor.device_f0f5bd06f5a0_sound,954.14,2024-12-13T17:43:17.161Z
sensor.device_f0f5bd06f5a0_sound,903.37,2024-12-13T17:43:17.163Z
sensor.device_f0f5bd06f5a0_sound,581.03,2024-12-13T17:43:17.321Z
sensor.device_f0f5bd06f5a0_sound,696.26,2024-12-13T17:43:17.323Z
sensor.device_f0f5bd06f5a0_sound,374.73,2024-12-13T17:43:17.387Z
sensor.device_f0f5bd06f5a0_sound,451.28,2024-12-13T17:43:17.528Z
sensor.device_f0f5bd06f5a0_sound,348.94,2024-12-13T17:43:17.732Z
sensor.device_f0f5bd06f5a0_sound,554.43,2024-12-13T17:43:17.735Z
sensor.device_f0f5bd06f5a0_sound,413.41,2024-12-13T17:43:17.924Z
sensor.device_f0f5bd06f5a0_sound,722.05,2024-12-13T17:43:17.928Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:17.961Z
sensor.device_f0f5bd06f5a0_sound,129.74,2024-12-13T17:43:18.135Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:18.167Z
sensor.device_f0f5bd06f5a0_sound,760.73,2024-12-13T17:43:18.284Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:18.574Z
sensor.device_f0f5bd06f5a0_sound,606.81,2024-12-13T17:43:18.577Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:18.585Z
sensor.device_f0f5bd06f5a0_sound,515.75,2024-12-13T17:43:18.732Z
sensor.device_f0f5bd06f5a0_sound,502.86,2024-12-13T17:43:19.169Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:19.171Z
sensor.device_f0f5bd06f5a0_sound,0.00,2024-12-13T17:43:19.376Z
sensor.device_f0f5bd06f5a0_sound,554.43,2024-12-13T17:43:19.378Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:19.384Z
sensor.device_f0f5bd06f5a0_sound,735.75,2024-12-13T17:43:19.386Z
sensor.device_f0f5bd06f5a0_sound,684.18,2024-12-13T17:43:19.569Z
sensor.device_f0f5bd06f5a0_sound,903.37,2024-12-13T17:43:19.572Z
sensor.device_f0f5bd06f5a0_sound,709.96,2024-12-13T17:43:19.606Z
sensor.device_f0f5bd06f5a0_sound,439.19,2024-12-13T17:43:20.084Z
sensor.device_f0f5bd06f5a0_sound,529.45,2024-12-13T17:43:20.086Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:20.091Z
sensor.device_f0f5bd06f5a0_sound,503.66,2024-12-13T17:43:20.222Z
sensor.device_f0f5bd06f5a0_sound,580.22,2024-12-13T17:43:20.224Z
sensor.device_f0f5bd06f5a0_sound,387.62,2024-12-13T17:43:20.286Z
sensor.device_f0f5bd06f5a0_sound,542.34,2024-12-13T17:43:20.623Z
sensor.device_f0f5bd06f5a0_sound,799.41,2024-12-13T17:43:20.626Z
sensor.device_f0f5bd06f5a0_sound,916.26,2024-12-13T17:43:20.634Z
sensor.device_f0f5bd06f5a0_sound,903.37,2024-12-13T17:43:20.799Z
sensor.device_f0f5bd06f5a0_sound,979.93,2024-12-13T17:43:20.810Z
sensor.device_f0f5bd06f5a0_sound,799.41,2024-12-13T17:43:20.942Z
sensor.device_f0f5bd06f5a0_sound,568.13,2024-12-13T17:43:21.089Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:21.227Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:21.238Z
sensor.device_f0f5bd06f5a0_sound,528.64,2024-12-13T17:43:21.435Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:21.437Z
sensor.device_f0f5bd06f5a0_sound,490.77,2024-12-13T17:43:21.593Z
sensor.device_f0f5bd06f5a0_sound,515.75,2024-12-13T17:43:21.931Z
sensor.device_f0f5bd06f5a0_sound,606.81,2024-12-13T17:43:21.937Z
sensor.device_f0f5bd06f5a0_sound,502.86,2024-12-13T17:43:22.020Z
sensor.device_f0f5bd06f5a0_sound,644.69,2024-12-13T17:43:22.023Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:22.253Z
sensor.device_f0f5bd06f5a0_sound,838.90,2024-12-13T17:43:22.567Z
sensor.device_f0f5bd06f5a0_sound,915.46,2024-12-13T17:43:22.574Z
sensor.device_f0f5bd06f5a0_sound,748.64,2024-12-13T17:43:23.037Z
sensor.device_f0f5bd06f5a0_sound,813.11,2024-12-13T17:43:23.040Z
sensor.device_f0f5bd06f5a0_sound,734.95,2024-12-13T17:43:23.046Z
sensor.device_f0f5bd06f5a0_sound,671.28,2024-12-13T17:43:23.051Z
sensor.device_f0f5bd06f5a0_sound,464.18,2024-12-13T17:43:23.482Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:23.487Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:23.496Z
sensor.device_f0f5bd06f5a0_sound,373.92,2024-12-13T17:43:23.523Z
sensor.device_f0f5bd06f5a0_sound,851.79,2024-12-13T17:43:23.706Z
sensor.device_f0f5bd06f5a0_sound,967.03,2024-12-13T17:43:23.709Z
sensor.device_f0f5bd06f5a0_sound,979.93,2024-12-13T17:43:23.714Z
sensor.device_f0f5bd06f5a0_sound,929.16,2024-12-13T17:43:23.716Z
sensor.device_f0f5bd06f5a0_sound,734.95,2024-12-13T17:43:23.751Z
sensor.device_f0f5bd06f5a0_sound,555.24,2024-12-13T17:43:23.893Z
sensor.device_f0f5bd06f5a0_sound,528.64,2024-12-13T17:43:24.151Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:24.153Z
sensor.device_f0f5bd06f5a0_sound,426.30,2024-12-13T17:43:24.297Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:24.302Z
sensor.device_f0f5bd06f5a0_sound,361.83,2024-12-13T17:43:24.482Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:24.492Z
sensor.device_f0f5bd06f5a0_sound,271.58,2024-12-13T17:43:24.623Z
sensor.device_f0f5bd06f5a0_sound,400.51,2024-12-13T17:43:24.993Z
sensor.device_f0f5bd06f5a0_sound,657.58,2024-12-13T17:43:24.994Z
sensor.device_f0f5bd06f5a0_sound,773.63,2024-12-13T17:43:25.003Z
sensor.device_f0f5bd06f5a0_sound,761.54,2024-12-13T17:43:25.089Z
sensor.device_f0f5bd06f5a0_sound,889.67,2024-12-13T17:43:25.091Z
sensor.device_f0f5bd06f5a0_sound,734.95,2024-12-13T17:43:25.201Z
sensor.device_f0f5bd06f5a0_sound,51.58,2024-12-13T17:43:25.293Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:25.535Z
sensor.device_f0f5bd06f5a0_sound,760.73,2024-12-13T17:43:25.573Z
sensor.device_f0f5bd06f5a0_sound,567.33,2024-12-13T17:43:25.859Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:25.861Z
sensor.device_f0f5bd06f5a0_sound,489.96,2024-12-13T17:43:25.938Z
sensor.device_f0f5bd06f5a0_sound,606.01,2024-12-13T17:43:25.941Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:26.012Z
sensor.device_f0f5bd06f5a0_sound,477.88,2024-12-13T17:43:26.819Z
sensor.device_f0f5bd06f5a0_sound,606.81,2024-12-13T17:43:26.823Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:26.829Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:26.830Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:26.839Z
sensor.device_f0f5bd06f5a0_sound,657.58,2024-12-13T17:43:26.855Z
sensor.device_f0f5bd06f5a0_sound,761.54,2024-12-13T17:43:26.866Z
sensor.device_f0f5bd06f5a0_sound,632.60,2024-12-13T17:43:26.965Z
sensor.device_f0f5bd06f5a0_sound,851.79,2024-12-13T17:43:26.970Z
sensor.device_f0f5bd06f5a0_sound,671.28,2024-12-13T17:43:27.288Z
sensor.device_f0f5bd06f5a0_sound,903.37,2024-12-13T17:43:27.292Z
sensor.device_f0f5bd06f5a0_sound,309.45,2024-12-13T17:43:27.395Z
sensor.device_f0f5bd06f5a0_sound,748.64,2024-12-13T17:43:27.398Z
sensor.device_f0f5bd06f5a0_sound,373.92,2024-12-13T17:43:27.450Z
sensor.device_f0f5bd06f5a0_sound,528.64,2024-12-13T17:43:27.564Z
sensor.device_f0f5bd06f5a0_sound,168.42,2024-12-13T17:43:27.767Z
sensor.device_f0f5bd06f5a0_sound,581.03,2024-12-13T17:43:27.769Z
sensor.device_f0f5bd06f5a0_sound,232.09,2024-12-13T17:43:27.831Z
sensor.device_f0f5bd06f5a0_sound,399.71,2024-12-13T17:43:27.928Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:28.249Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:28.252Z
sensor.device_f0f5bd06f5a0_sound,155.53,2024-12-13T17:43:28.386Z
sensor.device_f0f5bd06f5a0_sound,567.33,2024-12-13T17:43:28.387Z
sensor.device_f0f5bd06f5a0_sound,181.32,2024-12-13T17:43:28.411Z
sensor.device_f0f5bd06f5a0_sound,709.96,2024-12-13T17:43:29.013Z
sensor.device_f0f5bd06f5a0_sound,864.69,2024-12-13T17:43:29.018Z
sensor.device_f0f5bd06f5a0_sound,954.95,2024-12-13T17:43:29.136Z
sensor.device_f0f5bd06f5a0_sound,916.26,2024-12-13T17:43:29.144Z
sensor.device_f0f5bd06f5a0_sound,838.10,2024-12-13T17:43:29.147Z
sensor.device_f0f5bd06f5a0_sound,658.39,2024-12-13T17:43:29.368Z
sensor.device_f0f5bd06f5a0_sound,413.41,2024-12-13T17:43:29.689Z
sensor.device_f0f5bd06f5a0_sound,568.13,2024-12-13T17:43:29.692Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:29.701Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:29.702Z
sensor.device_f0f5bd06f5a0_sound,490.77,2024-12-13T17:43:29.837Z
sensor.device_f0f5bd06f5a0_sound,580.22,2024-12-13T17:43:29.846Z
sensor.device_f0f5bd06f5a0_sound,489.96,2024-12-13T17:43:30.144Z
sensor.device_f0f5bd06f5a0_sound,528.64,2024-12-13T17:43:30.233Z
sensor.device_f0f5bd06f5a0_sound,683.37,2024-12-13T17:43:30.236Z
sensor.device_f0f5bd06f5a0_sound,799.41,2024-12-13T17:43:30.242Z
sensor.device_f0f5bd06f5a0_sound,696.26,2024-12-13T17:43:30.327Z
sensor.device_f0f5bd06f5a0_sound,851.79,2024-12-13T17:43:30.458Z
sensor.device_f0f5bd06f5a0_sound,863.88,2024-12-13T17:43:30.525Z
sensor.device_f0f5bd06f5a0_sound,787.33,2024-12-13T17:43:30.642Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:30.938Z
sensor.device_f0f5bd06f5a0_sound,644.69,2024-12-13T17:43:30.952Z
sensor.device_f0f5bd06f5a0_sound,515.75,2024-12-13T17:43:31.585Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:31.588Z
sensor.device_f0f5bd06f5a0_sound,631.79,2024-12-13T17:43:31.594Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:31.597Z
sensor.device_f0f5bd06f5a0_sound,477.07,2024-12-13T17:43:31.603Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:31.605Z
sensor.device_f0f5bd06f5a0_sound,451.28,2024-12-13T17:43:31.664Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:31.666Z
sensor.device_f0f5bd06f5a0_sound,361.03,2024-12-13T17:43:32.187Z
sensor.device_f0f5bd06f5a0_sound,658.39,2024-12-13T17:43:32.195Z
sensor.device_f0f5bd06f5a0_sound,864.69,2024-12-13T17:43:32.197Z
sensor.device_f0f5bd06f5a0_sound,941.25,2024-12-13T17:43:32.204Z
sensor.device_f0f5bd06f5a0_sound,761.54,2024-12-13T17:43:32.475Z
sensor.device_f0f5bd06f5a0_sound,928.35,2024-12-13T17:43:32.477Z
sensor.device_f0f5bd06f5a0_sound,876.78,2024-12-13T17:43:32.484Z
sensor.device_f0f5bd06f5a0_sound,786.52,2024-12-13T17:43:32.486Z
sensor.device_f0f5bd06f5a0_sound,129.74,2024-12-13T17:43:32.609Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:33.077Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:33.080Z
sensor.device_f0f5bd06f5a0_sound,619.71,2024-12-13T17:43:33.091Z
sensor.device_f0f5bd06f5a0_sound,451.28,2024-12-13T17:43:33.101Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:33.102Z
sensor.device_f0f5bd06f5a0_sound,503.66,2024-12-13T17:43:33.150Z
sensor.device_f0f5bd06f5a0_sound,554.43,2024-12-13T17:43:33.298Z
sensor.device_f0f5bd06f5a0_sound,542.34,2024-12-13T17:43:33.511Z
sensor.device_f0f5bd06f5a0_sound,734.95,2024-12-13T17:43:33.514Z
sensor.device_f0f5bd06f5a0_sound,618.90,2024-12-13T17:43:33.558Z
sensor.device_f0f5bd06f5a0_sound,593.11,2024-12-13T17:43:33.690Z
sensor.device_f0f5bd06f5a0_sound,800.22,2024-12-13T17:43:34.073Z
sensor.device_f0f5bd06f5a0_sound,954.95,2024-12-13T17:43:34.079Z
sensor.device_f0f5bd06f5a0_sound,645.49,2024-12-13T17:43:34.419Z
sensor.device_f0f5bd06f5a0_sound,696.26,2024-12-13T17:43:34.430Z
sensor.device_f0f5bd06f5a0_sound,657.58,2024-12-13T17:43:34.432Z
sensor.device_f0f5bd06f5a0_sound,658.39,2024-12-13T17:43:34.442Z
sensor.device_f0f5bd06f5a0_sound,439.19,2024-12-13T17:43:34.537Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:34.539Z
sensor.device_f0f5bd06f5a0_sound,335.24,2024-12-13T17:43:34.569Z
sensor.device_f0f5bd06f5a0_sound,464.98,2024-12-13T17:43:34.938Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:34.941Z
sensor.device_f0f5bd06f5a0_sound,606.81,2024-12-13T17:43:34.947Z
sensor.device_f0f5bd06f5a0_sound,438.39,2024-12-13T17:43:35.019Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:35.164Z
sensor.device_f0f5bd06f5a0_sound,593.92,2024-12-13T17:43:35.475Z
sensor.device_f0f5bd06f5a0_sound,826.01,2024-12-13T17:43:35.478Z
sensor.device_f0f5bd06f5a0_sound,722.86,2024-12-13T17:43:35.546Z
sensor.device_f0f5bd06f5a0_sound,942.05,2024-12-13T17:43:35.550Z
sensor.device_f0f5bd06f5a0_sound,722.86,2024-12-13T17:43:35.590Z
sensor.device_f0f5bd06f5a0_sound,760.73,2024-12-13T17:43:35.769Z
sensor.device_f0f5bd06f5a0_sound,516.56,2024-12-13T17:43:36.061Z
sensor.device_f0f5bd06f5a0_sound,709.16,2024-12-13T17:43:36.063Z
sensor.device_f0f5bd06f5a0_sound,168.42,2024-12-13T17:43:36.164Z
sensor.device_f0f5bd06f5a0_sound,581.03,2024-12-13T17:43:36.166Z
sensor.device_f0f5bd06f5a0_sound,142.64,2024-12-13T17:43:36.217Z
sensor.device_f0f5bd06f5a0_sound,180.51,2024-12-13T17:43:36.368Z
